X,Y
0.000001315369759220311,0.601214100034464
0.0000013302760363089122,0.590199771085091
0.0000013302760363089122,0.5813866967602683
0.0000013302760363089122,0.5725736224354461
0.0000013302760363089122,0.5637605481106234
0.0000013302760363089122,0.5549474737858007
0.0000013302760363089122,0.546134399460978
0.0000013302760363089122,0.5373213251361553
0.0000013302760363089122,0.5285082508113326
0.0000013302760363089122,0.5196951764865103
0.0000013453512370747414,0.5108841161183433
0.0000013453512370747414,0.5020710417935206
0.0000013453512370747414,0.4932579674686979
0.0000013453512370747414,0.4844448931438752
0.0000013453512370747414,0.4756318188190525
0.0000013453512370747414,0.4668187444942298
0.0000013453512370747414,0.4580056701694075
0.0000013453512370747414,0.4491925958445848
0.0000013453512370747414,0.4403795215197621
0.0000013453512370747414,0.4315664471949394
0.0000013453512370747414,0.4227533728701167
0.0000013453512370747414,0.413940298545294
0.0000013453512370747414,0.40512722422047176
0.0000013453512370747414,0.39631414989564906
0.0000013453512370747414,0.38750107557082636
0.0000013453512370747414,0.37868800124600366
0.0000013453512370747414,0.3709765612117839
0.000001360597275826017,0.3610638665530139
0.000001360597275826017,0.3522507922281912
0.000001360597275826017,0.34343771790336897
0.000001360597275826017,0.33462464357854627
0.000001360597275826017,0.32581156925372357
0.000001360597275826017,0.31699849492890086
0.000001360597275826017,0.30818542060407816
0.000001360597275826017,0.29937234627925546
0.000001360597275826017,0.2905592719544332
0.0000013760160885646344,0.2795449430050603
0.0000013760160885646344,0.2707318686802376
0.0000013760160885646344,0.2619187943554153
0.0000013760160885646344,0.2531057200305926
0.0000013760160885646344,0.24429264570576992
0.0000013760160885646344,0.23547957138094722
0.0000013760160885646344,0.22666649705612452
0.0000013760160885646344,0.21785342273130182
0.0000013760160885646344,0.20904034840647912
0.0000013760160885646344,0.20022727408165686
0.0000013760160885646344,0.19141419975683416
0.0000013760160885646344,0.18260112543201146
0.0000013760160885646344,0.17378805110718876
0.0000013760160885646344,0.16497497678236606
0.0000013760160885646344,0.15616190245754336
0.0000013760160885646344,0.1473488281327211
0.000001360597275826017,0.14294027701365408
0.0000014126762570176884,0.13633718445888876
0.000001407379889957711,0.12532017023397524
0.000001407379889957711,0.11650709590915254
0.000001407379889957711,0.10769402158432984
0.000001407379889957711,0.09888094725950713
0.000001407379889957711,0.09006787293468443
0.000001407379889957711,0.08125479860986218
0.000001407379889957711,0.07244172428503948
0.000001407379889957711,0.06362864996021678
0.000001407379889957711,0.054815575635394076
0.000001407379889957711,0.046002501310571375
0.0000013916096332320136,0.04159395019150436
0.0000014448756607354422,0.308196161706241
0.0000014394585725545722,0.2971791474813279
0.0000014394585725545722,0.2883660731565052
0.0000014394585725545722,0.2795529988316825
0.0000014394585725545722,0.2707399245068598
0.0000014394585725545722,0.26192685018203754
0.0000014394585725545722,0.25311377585721484
0.0000014394585725545722,0.24430070153239214
0.0000014394585725545722,0.23548762720756944
0.0000014394585725545722,0.22667455288274674
0.0000014394585725545722,0.21786147855792404
0.0000014394585725545722,0.20904840423310134
0.0000014394585725545722,0.20133696419888159
0.000001423328861310884,0.19362351020800617
0.000001423328861310884,0.18481043588318347
0.000001423328861310884,0.1759973615583612
0.000001423328861310884,0.1671842872335385
0.000001423328861310884,0.1583712129087158
0.000001423328861310884,0.1495581385838931
0.0000014778089917027159,0.48886821327841634
0.0000014722684307810505,0.4778511990535028
0.0000014722684307810505,0.4690381247286801
0.0000014722684307810505,0.4602250504038574
0.0000014722684307810505,0.4514119760790347
0.0000014722684307810505,0.442598901754212
0.0000014722684307810505,0.43378582742938976
0.0000014722684307810505,0.42497275310456706
0.0000014722684307810505,0.41615967877974436
0.0000014722684307810505,0.40734660445492166
0.0000014722684307810505,0.39853353013009896
0.0000014722684307810505,0.38972045580527626
0.0000014557710719028767,0.38310863610500423
0.0000014557710719028767,0.37429556178018153
0.0000014557710719028767,0.36548248745535883
0.0000014557710719028767,0.35666941313053613
0.0000014557710719028767,0.34785633880571387
0.0000014557710719028767,0.33904326448089117
0.0000014557710719028767,0.33023019015606847
0.0000014557710719028767,0.32141711583124577
0.000001505826130464984,0.6254742219075933
0.000001505826130464984,0.6166611475827706
0.000001505826130464984,0.6078480732579479
0.000001505826130464984,0.5990349989331252
0.000001505826130464984,0.5902219246083025
0.000001505826130464984,0.5814088502834798
0.000001505826130464984,0.5725957759586575
0.000001505826130464984,0.5648843359244378
0.0000014889527440885382,0.5549676133523564
0.0000014889527440885382,0.5461545390275337
0.0000014889527440885382,0.537341464702711
0.0000014889527440885382,0.5285283903778883
0.0000014889527440885382,0.5197153160530661
0.0000014889527440885382,0.5109022417282434
0.0000014889527440885382,0.5020891674034207
0.0000015401487173016465,0.6783566957698404
0.0000015401487173016465,0.6695436214450177
0.0000015401487173016465,0.660730547120195
0.0000015401487173016465,0.6530191070859752
0.0000015228907325592822,0.6431023845138939
0.0000015228907325592822,0.6342893101890716
0.000001575253625512156,0.731239169632087
0.000001575253625512156,0.7224260953072643
0.000001575253625512156,0.7136130209824416
0.000001575253625512156,0.7047999466576189
0.000001575253625512156,0.6959868723327967
0.000001575253625512156,0.687173798007974
0.0000016111586866992121,0.757682420519866
0.0000016111586866992121,0.7488693461950438
0.0000016111586866992121,0.740056271870221
0.0000016111586866992121,0.6794663858870655
0.000001629416957918615,0.731245211502054
0.000001629416957918615,0.7224321371772313
0.000001629416957918615,0.7136190628524086
0.000001629416957918615,0.7048059885275859
0.000001629416957918615,0.6959929142027637
0.000001629416957918615,0.687179839877941
0.000001629416957918615,0.6695536912282956
0.0000016478821389046809,0.6585393622789231
0.0000016478821389046809,0.6497262879541004
0.0000016478821389046809,0.6409132136292777
0.0000016478821389046809,0.632100139304455
0.0000016478821389046809,0.6232870649796323
0.0000016478821389046809,0.6144739906548096
0.0000016478821389046809,0.6056609163299873
0.0000016478821389046809,0.5968478420051646
0.000001629416957918615,0.5924392908860976
0.0000016665565744386331,0.5858335130557912
0.0000016665565744386331,0.577020438730969
0.0000016665565744386331,0.5682073644061463
0.0000016665565744386331,0.5593942900813236
0.0000016665565744386331,0.5505812157565009
0.0000016854426358736643,0.5417701553883338
0.0000016854426358736643,0.5329570810635111
0.0000016854426358736643,0.5241440067386884
0.0000016854426358736643,0.5153309324138662
0.0000016854426358736643,0.5065178580890435
0.0000016854426358736643,0.4977047837642208
0.0000016854426358736643,0.4888917094393981
0.0000016854426358736643,0.4800786351145754
0.0000016854426358736643,0.47236719508035563
0.0000017045427214360443,0.4624545004215861
0.0000017045427214360443,0.4536414260967634
0.0000017045427214360443,0.4448283517719407
0.0000017045427214360443,0.436015277447118
0.0000017238592565296784,0.4250009484977455
0.0000017238592565296784,0.4161878741729228
0.0000017238592565296784,0.4073747998481001
0.0000017238592565296784,0.3985617255232774
0.0000017238592565296784,0.3897486511984547
0.0000017238592565296784,0.380935576873632
0.0000017238592565296784,0.37212250254880974
0.0000017238592565296784,0.36330942822398704
0.0000017045427214360443,0.35890087710492
0.0000017433946940440797,0.3522950992746141
0.0000017433946940440797,0.34348202494979185
0.0000017433946940440797,0.33466895062496915
0.0000017433946940440797,0.32585587630014645
0.0000017433946940440797,0.31704280197532375
0.0000017631515146658511,0.3082317416071563
0.0000017631515146658511,0.2994186672823336
0.0000017631515146658511,0.2906055929575113
0.0000017631515146658511,0.2817925186326886
0.0000017631515146658511,0.2729794443078659
0.0000017631515146658511,0.2641663699830432
0.0000017631515146658511,0.2553532956582205
0.0000017631515146658511,0.2465402213333978
0.0000017631515146658511,0.23882878129917806
0.000001783132227193692,0.22891608664040852
0.000001783132227193692,0.22010301231558582
0.000001783132227193692,0.21128993799076312
0.000001783132227193692,0.20247686366594042
0.0000018033393688569788,0.19146253471656793
0.0000018033393688569788,0.18264946039174523
0.0000018033393688569788,0.17383638606692253
0.0000018033393688569788,0.16502331174209983
0.0000018033393688569788,0.15621023741727713
0.0000018033393688569788,0.14739716309245487
0.000001783132227193692,0.14298861197338786
0.0000018237755056379395,0.13638283414308194
0.0000018237755056379395,0.12756975981825924
0.0000018444432325975112,0.11655543086888676
0.0000018444432325975112,0.10774235654406406
0.0000018444432325975112,0.09892928221924135
0.0000018444432325975112,0.09011620789441865
0.0000018653451742048589,0.07910187894504572
0.0000018864839846706434,0.06808754999567324
0.0000018864839846706434,0.059274475670850535
0.0000018864839846706434,0.050461401346027834
0.0000018864839846706434,0.04274996131180808
0.0000020260395342888414,0.19809315134562588
0.0000020184435624599675,0.18707613712071236
0.0000020184435624599675,0.17826306279588966
0.0000020184435624599675,0.16944998847106696
0.0000020184435624599675,0.16063691414624426
0.0000020184435624599675,0.15182383982142156
0.0000020184435624599675,0.1430107654965993
0.0000020184435624599675,0.1341976911717766
0.0000020184435624599675,0.1253846168469539
0.0000020184435624599675,0.1165715425221312
0.0000020184435624599675,0.1077584681973085
0.0000020184435624599675,0.0989453938724858
0.0000020184435624599675,0.0901323195476631
0.0000020184435624599675,0.08131924522284084
0.0000020184435624599675,0.07250617089801814
0.0000020184435624599675,0.06369309657319544
0.0000020184435624599675,0.05488002224837274
0.0000020184435624599675,0.04606694792355004
0.000001995826091943687,0.04165839680448302
0.000002072219446061701,0.4845220948156723
0.0000020644503377747565,0.47350508059075924
0.0000020644503377747565,0.46469200626593654
0.0000020644503377747565,0.45587893194111384
0.0000020644503377747565,0.44706585761629114
0.0000020644503377747565,0.43825278329146844
0.0000020644503377747565,0.4294397089666462
0.0000020644503377747565,0.4206266346418235
0.0000020644503377747565,0.4118135603170008
0.0000020644503377747565,0.4030004859921781
0.0000020644503377747565,0.3941874116673554
0.0000020644503377747565,0.3853743373425327
0.0000020644503377747565,0.3765612630177104
0.0000020644503377747565,0.3677481886928877
0.0000020644503377747565,0.358935114368065
0.0000020644503377747565,0.3501220400432423
0.0000020644503377747565,0.3413089657184196
0.0000020644503377747565,0.3324958913935969
0.0000020644503377747565,0.3236828170687742
0.0000020644503377747565,0.31597137703455447
0.000002041317342869494,0.30825792304367905
0.000002041317342869494,0.29944484871885635
0.000002041317342869494,0.2906317743940341
0.000002041317342869494,0.2818187000692114
0.000002041317342869494,0.2730056257443887
0.000002041317342869494,0.264192551419566
0.000002041317342869494,0.2553794770947433
0.000002041317342869494,0.2465664027699206
0.000002041317342869494,0.2377533284450979
0.000002041317342869494,0.22894025412027563
0.000002041317342869494,0.22012717979545293
0.000002041317342869494,0.21131410547063023
0.0000021194519455137575,0.6740072207126704
0.0000021115057544358894,0.6629902064877569
0.0000021115057544358894,0.6541771321629342
0.0000021115057544358894,0.6453640578381115
0.0000021115057544358894,0.6365509835132888
0.0000021115057544358894,0.6277379091884661
0.0000021115057544358894,0.6189248348636434
0.0000021115057544358894,0.6101117605388211
0.0000021115057544358894,0.6024003205046009
0.0000020878454846943328,0.5946868665137255
0.0000020878454846943328,0.5858737921889028
0.0000020878454846943328,0.5770607178640805
0.0000020878454846943328,0.5682476435392578
0.0000020878454846943328,0.5594345692144351
0.0000020878454846943328,0.5506214948896124
0.0000020878454846943328,0.5418084205647897
0.0000020878454846943328,0.532995346239967
0.0000020878454846943328,0.5241822719151443
0.0000020878454846943328,0.5153691975903221
0.0000020878454846943328,0.5065561232654994
0.0000020878454846943328,0.49774304894067667
0.0000021677610244799766,0.6879652829736167
0.0000022171712216458815,0.709267573838583
0.0000022088586641392905,0.6993521939042728
0.0000022677076350120103,0.7401173618887738
0.0000022592056077711058,0.7291003476638598
0.000002233890301871889,0.7224885279635873
0.000002310700119046889,0.762153404295256
0.000002310700119046889,0.7533403299704338
0.0000024172370676526997,0.7621614601218782
0.0000024172370676526997,0.753348385797056
0.0000024172370676526997,0.7445353114722333
0.0000024172370676526997,0.7357222371474106
0.0000024172370676526997,0.7269091628225879
0.0000024172370676526997,0.7180960884977652
0.0000024172370676526997,0.7092830141729425
0.0000024172370676526997,0.7004699398481198
0.0000024172370676526997,0.6916568655232975
0.0000024172370676526997,0.6828437911984748
0.0000024172370676526997,0.6740307168736521
0.0000024172370676526997,0.6652176425488294
0.0000024172370676526997,0.6564045682240067
0.0000024172370676526997,0.647591493899184
0.0000024172370676526997,0.6387784195743618
0.0000024172370676526997,0.6299653452495391
0.0000024172370676526997,0.6211522709247164
0.0000024172370676526997,0.6123391965998937
0.0000024172370676526997,0.603526122275071
0.0000024172370676526997,0.5947130479502483
0.0000024172370676526997,0.5858999736254256
0.0000024172370676526997,0.5770868993006033
0.0000024172370676526997,0.5682738249757806
0.0000024446301297682735,0.5594627646076136
0.0000024446301297682735,0.5506496902827909
0.0000024446301297682735,0.5418366159579682
0.0000024446301297682735,0.5330235416331455
0.0000024446301297682735,0.5242104673083228
0.0000024446301297682735,0.5153973929835005
0.0000024446301297682735,0.5065843186586778
0.0000024446301297682735,0.4977712443338551
0.0000024446301297682735,0.4889581700090324
0.0000024446301297682735,0.4801450956842097
0.0000024446301297682735,0.471332021359387
0.0000024446301297682735,0.46251894703456475
0.0000024446301297682735,0.45370587270974205
0.0000024446301297682735,0.44489279838491935
0.000002472333620621727,0.43387846943554687
0.000002472333620621727,0.42506539511072416
0.000002472333620621727,0.41625232078590146
0.000002472333620621727,0.40743924646107876
0.000002472333620621727,0.39862617213625606
0.000002472333620621727,0.38981309781143336
0.000002472333620621727,0.38100002348661066
0.000002472333620621727,0.3721869491617884
0.000002472333620621727,0.3633738748369657
0.000002472333620621727,0.354560800512143
0.000002472333620621727,0.3457477261873203
0.000002472333620621727,0.3369346518624976
0.000002472333620621727,0.3281215775376749
0.000002472333620621727,0.31930850321285265
0.000002472333620621727,0.31049542888802995
0.000002472333620621727,0.30168235456320724
0.000002472333620621727,0.29286928023838454
0.000002472333620621727,0.28405620591356184
0.000002472333620621727,0.27524313158873914
0.000002472333620621727,0.26643005726391644
0.000002472333620621727,0.2576169829390942
0.000002472333620621727,0.24880390861427149
0.000002472333620621727,0.23999083428944878
0.0000024446301297682735,0.23558228317038177
0.00000250035105811117,0.22897650534007585
0.00000250035105811117,0.22016343101525315
0.00000250035105811117,0.21135035669043045
0.00000250035105811117,0.20253728236560775
0.00000250035105811117,0.19372420804078505
0.00000250035105811117,0.18491113371596235
0.00000250035105811117,0.1760980593911401
0.00000250035105811117,0.1672849850663174
0.00000250035105811117,0.1584719107414947
0.00000250035105811117,0.149658836416672
0.00000250035105811117,0.1408457620918493
0.00000250035105811117,0.1320326877670266
0.00000250035105811117,0.12321961344220389
0.00000250035105811117,0.11440653911738163
0.0000025286860000008746,0.1033922101680087
0.0000025286860000008746,0.094579135843186
0.0000025286860000008746,0.08576606151836375
0.0000025286860000008746,0.07695298719354104
0.0000025286860000008746,0.06813991286871834
0.0000025573420443730842,0.05712558391934586
0.0000025573420443730842,0.048312509594523156
0.0000025863228300848915,0.041704717807561575
0.0000029719466867139116,0.044667248047921326
0.000003039686843538771,0.18935257946040407
0.0000030282905330318245,0.17833556523549055
0.0000030282905330318245,0.16952249091066784
0.0000030282905330318245,0.16070941658584514
0.0000030282905330318245,0.15189634226102244
0.0000030282905330318245,0.1430832679362002
0.0000030282905330318245,0.1342701936113775
0.0000030282905330318245,0.12545711928655479
0.0000030282905330318245,0.11664404496173209
0.0000030282905330318245,0.10783097063690938
0.0000030282905330318245,0.09901789631208668
0.0000030282905330318245,0.09020482198726398
0.0000030282905330318245,0.08139174766244173
0.0000030282905330318245,0.07257867333761903
0.0000030282905330318245,0.06486723330339927
0.00000299435732175981,0.057153779312523856
0.0000030973149460658392,0.4229024056626298
0.0000030973149460658392,0.4140893313378071
0.0000030973149460658392,0.40527625701298486
0.0000030973149460658392,0.39646318268816216
0.0000030973149460658392,0.38765010836333946
0.0000030973149460658392,0.37883703403851676
0.0000030973149460658392,0.37002395971369406
0.0000030973149460658392,0.36121088538887136
0.0000030973149460658392,0.35239781106404866
0.0000030973149460658392,0.3435847367392264
0.0000030973149460658392,0.3347716624144037
0.0000030973149460658392,0.325958588089581
0.0000030973149460658392,0.3171455137647583
0.0000030973149460658392,0.3083324394399356
0.0000030973149460658392,0.2995193651151129
0.0000030973149460658392,0.29070629079029064
0.0000030973149460658392,0.28189321646546794
0.0000030973149460658392,0.27308014214064524
0.0000030973149460658392,0.26426706781582254
0.0000030973149460658392,0.25545399349099984
0.0000030973149460658392,0.24664091916617714
0.0000030973149460658392,0.23782784484135444
0.0000030973149460658392,0.22901477051653218
0.0000030973149460658392,0.22020169619170948
0.0000030973149460658392,0.21138862186688678
0.0000030973149460658392,0.20257554754206408
0.0000031798343937805677,0.19376717244943764
